tests_done,type1_easy,type1_medium,type1_hard,type2_easy,type2_medium,type2_hard,type3_easy,type3_medium,type3_hard,type4_easy,type4_medium,type4_hard,type5_easy,type5_medium,type5_hard
9,0.72,0.5693793052333413,0.29906909849666186,0.1,0.07088165213439755,0.05651819797915565,0.06,0.04385017456016905,0.03329076032357504,0.87,0.7079304463936344,0.7067545933131599,0.91,0.754987453241858,0.7086517321419052
20,0.2,0.15563687015704686,0.09108006417110306,0.98,0.9302486624018445,0.84167506397096,0.05,0.038172956235120174,0.021473440485994793,0.25,0.24137132329561842,0.16160017031704027,0.22,0.21786134385631362,0.11422907377420075
6,0.8,0.6503561830638914,0.3305455491059615,0.48,0.3621972031393132,0.2343419035777544,0.86,0.6086076212649032,0.4549032715420048,0.83,0.7709500891941186,0.5724587195083102,0.59,0.45267972338291573,0.3323098489929349
15,0.2,0.15270233006237027,0.12346108598985696,0.19,0.17116562958597742,0.14217481739722235,0.42,0.330507196864533,0.21273458285811683,0.71,0.5894426038871844,0.4817963043702471,0.11,0.10691704500248723,0.08779713532529654
8,0.34,0.29248298918759996,0.21210649009363503,0.1,0.0755007602119335,0.04139854671819286,0.93,0.7860355056563311,0.7597479912037219,0.72,0.5147662085712776,0.42677019545342654,0.18,0.1589644950268056,0.1296437662468264
9,0.84,0.7249840722982509,0.39680718199145554,0.8,0.5888734540339376,0.5588797892376114,0.69,0.6274123581647328,0.562978621388356,0.65,0.4756040118107563,0.39462961807267566,0.75,0.692306202781046,0.482840240363551
17,0.87,0.7125073221426274,0.387223708332099,0.55,0.4031989483934754,0.4024652404516301,0.42,0.4123649694763262,0.40983714854269104,0.72,0.5134759134008283,0.3188155822615256,0.93,0.8887249524752662,0.6908122168708897
13,0.32,0.319327043847553,0.1783227933590511,0.5,0.42531349821574593,0.3722267803790812,0.88,0.7436704034366484,0.7008758648810013,0.86,0.7879672271820689,0.7646486394279608,0.47,0.37530879965480773,0.22746819991426281
4,0.43,0.3897271772328188,0.2945204702140506,0.66,0.5073711489080963,0.27300903610635135,0.16,0.14948465631085245,0.0795932831270065,0.65,0.5834655621100732,0.531402231249381,0.38,0.29656268370168193,0.20526148928522317
13,0.13,0.11860653424157203,0.0715447080436196,0.67,0.4885834208308044,0.2748029198325764,0.54,0.38693891992970086,0.3374749334161177,0.19,0.1495057286208687,0.1276781039019081,0.59,0.5545279467776902,0.5058347475997219
12,0.93,0.8884450775278162,0.6292333340875691,0.17,0.15450888137008306,0.0954917457058475,0.72,0.7086419422221653,0.48063480106076195,0.94,0.8078097168144163,0.5383872108274135,0.44,0.3393738027450543,0.3160377540722276
5,0.71,0.6657790052090907,0.651361971945645,0.26,0.23521497421050505,0.1672969891504926,0.72,0.5189769895397286,0.37052283779906175,0.99,0.6933575700561098,0.460388334482303,0.17,0.15468535853874055,0.09555134925933276
11,0.37,0.2638054005609006,0.2110681806145142,0.26,0.18979496760229053,0.18538448460996287,0.82,0.7605375428932055,0.616255486257854,0.25,0.1844843448989132,0.16975301753635516,0.96,0.699411627851289,0.40247807858789697
17,0.45,0.4098138672598869,0.2979997603281498,0.0,0.0,0.0,0.71,0.6004154087111027,0.37409795836548043,0.31,0.27479743569403003,0.27334165492368306,0.6,0.540243224831176,0.4826909556425716
3,0.79,0.5575185081307643,0.29436829807230247,0.62,0.5035880623289684,0.3985539120942156,0.87,0.740239605860883,0.3848292137796288,0.32,0.279240761450634,0.20809334125007434,0.32,0.3155855101631579,0.18236131553582813
13,0.63,0.620867762003082,0.5431542980231275,0.39,0.33843221553478553,0.19972476958892116,0.59,0.4446539757033453,0.3621994128190573,0.02,0.01971278323323085,0.018262350310477144,0.42,0.3813232760400063,0.19443788144707946
2,0.56,0.42402212185556615,0.23108791518008678,0.17,0.16887535780993862,0.11659823689986737,0.14,0.11829105071772177,0.07316032394276842,0.68,0.6788328839290853,0.5686189222139091,0.21,0.16716694002305799,0.15303410752187596
7,0.12,0.11596805642352012,0.06564748646663338,0.85,0.7605016089747275,0.4456605962581354,0.05,0.04877624675073268,0.028599998267646684,0.83,0.6680043921656416,0.5828652730417625,0.96,0.7462890052690644,0.5227345481848391
9,0.86,0.641637761572195,0.3276383076796201,0.21,0.18327963601545563,0.13507334096108345,0.15,0.1447797206445688,0.13758934838864825,0.37,0.2764077060973169,0.18807101159704182,0.88,0.878035546589188,0.6058545900290783
6,0.02,0.015881544802606454,0.010773247493084783,0.3,0.21302945117619687,0.19795478960651505,0.12,0.096406491361371,0.07350207312067855,0.19,0.17812198215213557,0.11125644570585479,0.84,0.7075467158077213,0.5414361329951844
16,0.95,0.9463571173448218,0.6198355649599061,0.31,0.23501410788654792,0.1319264835813547,0.98,0.6929368479321554,0.5129814963710769,0.99,0.8404270048747091,0.6312943007232217,0.43,0.30651788150086473,0.19528604977700384
1,0.5,0.4628640972178613,0.3151963166198306,0.1,0.09355308223235424,0.05810790346724452,0.76,0.590211072487925,0.3954241836551686,0.63,0.6080730741026734,0.3041171943430368,0.15,0.11089572524081816,0.10410515797102848
13,0.41,0.3736276192137573,0.23076254372937954,0.4,0.3385562048609017,0.2175043698500668,0.57,0.4178677365892073,0.2511021818970524,0.15,0.12814012787562348,0.09573426871882444,0.56,0.415896079071994,0.24318296571845516
2,0.15,0.13489609425078292,0.07136853930314992,0.47,0.4471830996032068,0.23220638147882816,0.17,0.16566136126228423,0.10001046148408956,0.43,0.4230064184183784,0.2738262285827315,0.9,0.7345828165670459,0.5693086804290463
5,0.48,0.42806021538872996,0.25758351933095025,0.54,0.5124177650772541,0.3215916937037945,0.33,0.29827336659142994,0.22689001636299339,0.4,0.37855305515101023,0.32087639814523594,0.69,0.5128359221412166,0.39019380346558435
13,0.26,0.21284451176922164,0.12990009029695623,0.51,0.37618234612715307,0.3094377195557015,0.48,0.4578946252631527,0.2350202310811774,0.88,0.8663033820366074,0.6937475940693443,0.46,0.4569697836530051,0.2398482208463681
20,0.96,0.784156947134929,0.544396844842938,0.94,0.7406631523082681,0.5956708050749056,0.3,0.21752166869899575,0.2079921886117022,0.48,0.39804374846571033,0.21621196054837577,0.9,0.6997483243929801,0.6976240023746527
18,0.62,0.5533738222271826,0.4052370396630327,0.33,0.2953612872503099,0.1704001485651279,0.9,0.7396190537341025,0.7332075346285676,0.97,0.8631443074506916,0.5914358697785326,0.68,0.5154737820012185,0.3548934854546739
6,0.32,0.23623959044928705,0.14012782379964922,0.22,0.19425440827989857,0.1759705013690117,0.81,0.6689180911267087,0.585488025238411,0.59,0.5003435683136772,0.48986834259405887,0.28,0.24527542283528134,0.22828615782657405
18,0.19,0.1698212710104875,0.14896664000972115,0.69,0.5670089278259642,0.3099974930656948,0.58,0.478081580831884,0.3376061980905815,0.41,0.3722311372106494,0.3540120013742978,0.59,0.5495652773273642,0.4967323457010979
20,0.76,0.5594302826211841,0.3834166563441314,0.33,0.2968984746718633,0.25401856962379393,0.04,0.03922460244635674,0.039109580315857526,0.58,0.4246931200393887,0.279563309359983,0.34,0.30862966203536996,0.29896488493499446
13,0.43,0.3420120822437838,0.32132892291980497,0.96,0.9311377144636763,0.8766078703244733,0.93,0.8132240718192812,0.6917847121585778,0.06,0.051326176432783074,0.033528231204206844,0.78,0.6448821449557397,0.6124317863439439
13,0.86,0.7675388183992404,0.7159100832968824,0.11,0.09700550801112275,0.06295622718376528,0.31,0.2710983622173694,0.17029236305727152,0.72,0.5068083612029206,0.33396192378774875,0.14,0.118829019306846,0.07794576236162809
4,0.19,0.17461093264188499,0.14403918754832795,0.65,0.46369848338844083,0.3076838089511751,0.24,0.21336630778180887,0.1523479673710243,0.24,0.17098089027680893,0.16882894471482807,0.38,0.31896047278943507,0.2946225266018806
2,0.65,0.500262803548609,0.3511213643252924,0.28,0.20202445152990461,0.20176166293725978,0.18,0.13862688991647515,0.11390040987711623,0.87,0.70912249122952,0.45226827610745834,0.39,0.2895433561377435,0.1711182638964243
15,0.67,0.6591942815388312,0.4476040899341991,0.56,0.4908520725381571,0.3685609673990718,0.3,0.27234758699862444,0.26952033964273553,0.17,0.12198141688020214,0.11470989794503517,0.18,0.1444080533925101,0.08014400170420813
15,0.34,0.3314935748458969,0.22521692318551625,0.61,0.4940330457625464,0.31916737101652054,0.1,0.07954275644305363,0.06087730615013657,0.95,0.8199896987003436,0.7013442467294008,0.58,0.4266712172419859,0.2521555685445764
18,0.0,0.0,0.0,0.46,0.333892254121576,0.1702649375858908,0.83,0.5972636487295846,0.484793472843603,0.25,0.2257579556484536,0.18593504261206908,0.06,0.0537000153006294,0.05074753701666855
2,0.82,0.6411981914351513,0.411848543396945,0.58,0.49093665413408877,0.3483725254800155,0.41,0.3591872057334625,0.20619134717434037,0.98,0.7410915167302667,0.40941081053263806,0.54,0.4111791157296465,0.34323992383498464
2,0.14,0.11565778198446584,0.10387366259130969,0.53,0.3713674955935495,0.2425810412829996,0.85,0.6483443975839601,0.43568787147355836,0.42,0.35194561917088063,0.2904224334983287,0.75,0.7183140685638488,0.38802011771730643
8,0.53,0.4803447217348912,0.4449260192508111,0.84,0.6058976336317845,0.5864080674586205,0.62,0.46614535353867803,0.28661955472551115,0.12,0.10157689555643007,0.08668603675514855,0.94,0.8691531370920291,0.4857146147925601
3,0.09,0.07024933440294914,0.036314296530569466,0.91,0.6774250804276345,0.5507676201163731,0.65,0.4807120445227383,0.4580068373577949,0.02,0.0158683068985455,0.008903774153174566,0.31,0.28200214455301603,0.22118578607013475
8,0.49,0.4530173582368764,0.34985988743804197,0.11,0.08920823735336661,0.08892923841287328,0.57,0.4956973185542655,0.4694307993682999,0.69,0.5390241273656285,0.4995981568041069,0.09,0.08669555050844975,0.07490971965315363
8,0.17,0.12978062690416842,0.11020670461116797,0.76,0.7402661999086474,0.379978424223839,0.09,0.06344707391682541,0.0327402987224077,0.4,0.313850806036816,0.2081406943613585,0.23,0.21562639963254399,0.13646375354789647
5,0.08,0.07253799984100352,0.03712104439943347,0.33,0.27233406093255963,0.20328656160690264,0.26,0.19819480060172281,0.1650147990452222,0.97,0.6940864096914011,0.3585765471604196,0.78,0.5677890152104508,0.49563300743994654
20,0.98,0.9005364008258987,0.8216699468556456,0.73,0.6895553319776532,0.40342423388084014,0.17,0.13111754039197815,0.10198290382468572,0.44,0.3632110088454421,0.3372265155466013,0.59,0.5156556093238263,0.3551582680767646
6,0.93,0.7184635208521511,0.598464618519022,0.28,0.20100147194154405,0.1501545735613986,0.21,0.20175350385912716,0.11647870815854942,0.35,0.24781694259623213,0.20251427503832403,0.5,0.459461085201449,0.23821221527743341
16,0.59,0.4322932919960083,0.38701118453008043,0.22,0.20333160117810103,0.1469304454478324,0.21,0.1830269133915522,0.14656310287639163,0.29,0.21940340658708637,0.16211630385867368,0.6,0.4361786655595172,0.3651464391576437
18,0.68,0.5245824507468748,0.4666286199084627,0.98,0.7653293031307129,0.6313437261682711,0.81,0.6944530599250867,0.5730403106761622,0.51,0.42401225595217396,0.36942560687256576,0.53,0.4915515857647368,0.37476608765450103
18,0.31,0.2974063910473651,0.24823450976163597,0.24,0.22257945351339187,0.1425784397844472,0.19,0.17995892225910148,0.13739329377098877,0.28,0.2165516221428574,0.12288476492351548,0.25,0.19181218405867212,0.12534959209351348
10,0.97,0.9217285890324824,0.6029854972659818,0.9,0.6962896086592347,0.653206160887307,0.63,0.5133248492760638,0.28249776573142005,0.56,0.468063954927468,0.37287746623185053,0.79,0.7335488920061795,0.49807842327586876
2,0.9,0.8957774610918767,0.8016950251584409,0.78,0.5739774627078579,0.34938331213545054,0.62,0.5162404869710004,0.3411212814595603,0.99,0.8232828299925795,0.6662663172816832,0.33,0.2883929801016293,0.26830326229548584
9,0.61,0.4918654292351041,0.25642449790096644,0.79,0.5826003641341826,0.29490438628947707,0.13,0.10142224550170982,0.08144772167268127,0.54,0.5214673590161854,0.28274102454045946,0.26,0.19339333652870505,0.19235608949442107
12,0.33,0.27317024678893087,0.21981046932970438,0.21,0.18278185682884315,0.11275470478035178,0.48,0.44277457444682206,0.4191941736996755,0.29,0.272889033013773,0.17290813120825047,0.48,0.46217223307103195,0.4141974547328454
6,0.87,0.7502482225334813,0.7251085143734992,0.84,0.7137114656668053,0.5011766758623547,0.21,0.17917870810759062,0.12051699678151881,0.99,0.7311357821978657,0.38381041739205335,0.52,0.4731902454928322,0.40779582886832844
3,0.7,0.638196039961705,0.5156505854221294,0.97,0.7672569430052979,0.49781960515712925,0.33,0.28362093654670933,0.24206677832479218,0.45,0.367293275360186,0.33648746849109823,0.56,0.5462591800808586,0.4597670642573949
15,0.48,0.4058294116634792,0.24796358944536043,0.87,0.8399662182068451,0.7805991497459839,0.48,0.365180366301926,0.22284028952752688,0.75,0.6038792750039745,0.42039953196786894,0.44,0.35073022798327025,0.26328794993146265
4,0.21,0.15157679801573593,0.09829719583368102,0.67,0.6246435266334472,0.5043434134123259,0.16,0.11787224115209893,0.06388292354439651,0.56,0.5369865303335051,0.4670060978332011,0.51,0.39393746119023826,0.19848530718043753
13,0.17,0.14777761794400635,0.10827041693940552,0.41,0.2903044902771553,0.24287269864970382,0.93,0.7505696407105268,0.6450786874994002,0.64,0.46223431543613935,0.33676076338499694,0.69,0.6266952368044842,0.3538425458274455
13,0.41,0.3093112640638259,0.234990962041791,0.41,0.35068981573805624,0.3443256417164692,0.35,0.3360990602589462,0.22750332289592404,0.8,0.5862695537990983,0.3489008929428248,0.13,0.11709961533391022,0.06227211506853258
4,0.35,0.3373879962888809,0.2853442630772571,0.57,0.4948976327226181,0.41083174328614536,0.15,0.11313990760393765,0.08640954969401926,0.27,0.2674991876843196,0.22605525317883615,0.31,0.25461326518901783,0.24105873046086057
20,0.54,0.4326859359069117,0.4074683322203958,0.28,0.2655618925936458,0.25533504276429936,0.82,0.6002820938441087,0.3225726737285692,0.49,0.4669768293772799,0.23742339542223667,0.68,0.6194246677568899,0.6073300040443281
17,0.08,0.05798582087029028,0.038480279831576536,0.45,0.3237807988004445,0.18054256581304584,0.5,0.35937879328908495,0.3461354170276406,0.99,0.728747735617837,0.5172891197132448,0.49,0.48994636888230936,0.2931837957003064
11,0.97,0.7437065954144616,0.3743273851532863,0.42,0.36215732063876854,0.30016862993733423,0.03,0.025643638433352947,0.01835264019556218,0.02,0.014717590613540228,0.009127149062829649,0.09,0.08259852471395449,0.04176279550481805
3,0.88,0.790448941135513,0.4060772339490883,0.14,0.09821402671541897,0.06961402498707095,0.4,0.34862931798467767,0.1902466739723098,0.81,0.8053705275508538,0.46965429989852053,0.08,0.0624133924414471,0.03946289415901964
16,0.31,0.2829340775448249,0.21582904392788838,0.38,0.3634572061369613,0.23403657583499235,0.42,0.3374981247149963,0.22448164586792044,0.5,0.4892493529586514,0.3627184078895169,0.78,0.6010329107046395,0.34272199013733007
16,0.26,0.2010151567648992,0.15140794882460054,0.81,0.6461905009834603,0.5577230536648401,0.59,0.44830343794946714,0.4308935747478517,0.77,0.7550112957802932,0.3962809870766953,0.07,0.06778025177398836,0.05006618430224198
17,0.33,0.2632743155176715,0.15653131109280016,0.31,0.2364912919659257,0.17505440001900446,0.38,0.3136945238073098,0.2871263065164012,0.54,0.49073135402110846,0.4433538042942268,0.01,0.008013831791669325,0.007726218906305322
19,0.13,0.11855509845458274,0.09353679209870813,0.88,0.6625401365881614,0.4744906408257269,0.97,0.6825771480288924,0.5463160144573533,0.36,0.30809268328198525,0.27577864518504813,0.12,0.11651392174584345,0.09092785663672952
11,0.02,0.016976417568987236,0.012244841263173878,0.07,0.06695354339163319,0.05342137447710131,0.85,0.7472479100755316,0.5906971683028115,0.3,0.2785462646970369,0.14197879753932344,0.21,0.18959155080990778,0.15699461046595725
3,0.86,0.8124896940813048,0.7808030795460195,0.28,0.2353811295230488,0.2302889779157618,0.92,0.6702028891530876,0.6151893767073102,0.21,0.16128525450699682,0.1257183954283782,0.63,0.5031772681321831,0.3144345032927788
12,0.99,0.7932379474552856,0.5934339413040276,0.73,0.5502760278306006,0.4587726916636312,0.19,0.18117869851300974,0.09223222151363768,0.84,0.6130599042000797,0.33163218405022094,0.71,0.5901823423548084,0.49524961924850025
5,0.1,0.07264293774881792,0.05866364486060805,0.26,0.19372625879994207,0.15578716351292313,0.66,0.4942165909908359,0.38831089676988473,0.89,0.6941610353550871,0.6182260692260284,0.9,0.6374038350897008,0.5566836510232915
2,0.5,0.40109717607905443,0.3389110873678627,0.93,0.6931023975904155,0.4015032759432506,0.84,0.7553281141533805,0.7458177294997961,0.37,0.3077486062119228,0.20459157578263124,0.45,0.32171777433585347,0.20432920254109638
19,0.66,0.49460565718284666,0.39802320163060495,0.39,0.31274703100055345,0.28499676348819614,0.85,0.6060926303120285,0.4999867676164377,0.56,0.4075701937904915,0.3333773927797348,0.87,0.6351118035238795,0.3392827913535117
14,0.7,0.49567841977446164,0.4167353735088955,0.37,0.3040017861641866,0.23781736260796094,0.96,0.8645062945773622,0.7251737074992585,0.04,0.035169335536704295,0.033902301489791294,0.19,0.1353519902353759,0.07059859776546346
9,0.38,0.3286521475459823,0.2647701590601493,0.03,0.02551408904857638,0.02308676829488128,0.22,0.17102028465763391,0.14053760480418986,0.32,0.2563254254545456,0.19883200451744396,0.93,0.7938976581883846,0.6273936766441326
15,0.35,0.2574131941533899,0.1550170977026729,0.57,0.4506536857243432,0.23387787681472919,0.62,0.5425129057357532,0.33799337801029067,0.49,0.45680258475670976,0.37438867854014457,0.4,0.2850144482008456,0.2649866305262254
4,0.77,0.7066406133161174,0.5818226044826709,0.67,0.5924237262301216,0.30114671034919116,0.2,0.1638311005393696,0.12847077903768092,0.76,0.6176340405654829,0.42896720124266896,0.74,0.734846890184968,0.39965896364390696
7,0.58,0.4061888680595392,0.3221350067526313,0.72,0.7173687195220952,0.4197226410701283,0.91,0.818679238605097,0.45362273472651865,0.36,0.252452579775607,0.15971592570450677,0.66,0.6265042713639772,0.4695089778567145
20,0.27,0.2140886460338416,0.19599662502894416,0.05,0.03526341526792409,0.028038008331960282,0.51,0.39775913442017585,0.2693997105405941,0.11,0.0873042651316907,0.07446075125663307,0.86,0.7796335207459965,0.5572307858361687
10,0.43,0.3185563838561395,0.2980942918734819,0.47,0.3815512032616478,0.31202910589223937,0.7,0.6180889200890298,0.41374178897727454,0.91,0.7906379818963578,0.464135537050239,0.28,0.26746753151262126,0.22465734100701762
18,0.82,0.7625204176376579,0.6482850950726718,0.51,0.4186863397129106,0.3075512894633989,0.61,0.5477834270321926,0.41007431725600485,0.59,0.5574373327460412,0.5036499233202596,0.58,0.5702939482291409,0.37037735382240033
5,0.15,0.1292517245833097,0.08265822649442209,0.1,0.08980560844127605,0.07639743914539257,0.65,0.5975384549894762,0.5798561172100711,0.75,0.6497469833297287,0.4203051334270194,0.04,0.03274841096895105,0.025894512319843806
8,0.76,0.694889965790102,0.48827865773498563,0.5,0.3982624995763043,0.38276540238994305,0.68,0.5505149096271029,0.4591555512813693,0.04,0.03661600720179435,0.027286958860761025,0.43,0.3985791984667269,0.32588788076835973
11,0.76,0.6642433406444097,0.5947673022919183,0.44,0.3458178242378732,0.326988687911929,0.77,0.5684231574799848,0.2907785408752367,0.9,0.8052827550467838,0.4364351962605251,0.36,0.31018241458842644,0.1868858340891986
20,0.48,0.3905109272198306,0.21593829160801542,0.1,0.08920040471462073,0.047020690197469725,0.66,0.5644662579795328,0.3650439507735212,0.6,0.4861163394562538,0.4089039342978389,0.37,0.28096610612605777,0.19364933877836615
18,0.83,0.7892232224570037,0.7397720940291589,0.01,0.007028715205723977,0.00510219960420255,0.53,0.5209159833420368,0.4945040564993424,0.83,0.6327733848824264,0.3536625513251989,0.8,0.7571742052767406,0.6620509544020262
2,0.68,0.5729668513579347,0.4015515393660994,0.42,0.33819633826511686,0.27227219516951773,0.52,0.43117331630770644,0.32381077165303235,0.93,0.7392618160506185,0.6478635470549827,0.03,0.027630560877798752,0.015628480680317868
19,0.46,0.35678443876885735,0.29189515703505253,0.77,0.6293115657823845,0.3422166884066101,0.13,0.12003226282017371,0.10604957071910974,0.9,0.6467954378213856,0.3880928220870962,0.92,0.6462540514386826,0.37622701845633316
3,0.29,0.20934091940227662,0.1663116510170084,0.96,0.7577014578117742,0.5567940245928594,0.27,0.20862396321818796,0.16075646245078404,0.3,0.2412632561496012,0.1522898456501861,0.05,0.04182100038354898,0.028397866901795563
2,0.77,0.6610359595266914,0.40523659908818294,0.65,0.5567263610685054,0.4053943588290464,0.44,0.3882192813482783,0.29368368823050883,0.76,0.547050631455594,0.39661567324168,0.54,0.38338084487404334,0.25160486854003034
7,0.05,0.04809800681040319,0.04340959964307628,0.37,0.3108421762396873,0.2109449755746336,0.86,0.7898182841764377,0.639636231048335,0.88,0.7771617679286302,0.6734900352889409,0.95,0.6692761081841789,0.3998032964645223
15,0.04,0.039666018459263104,0.028436306816851678,0.4,0.3319982259441432,0.2989082148830914,0.62,0.6168901156532518,0.5179771175411582,0.08,0.07878694918292757,0.07264168047518765,0.83,0.6991838369711313,0.5943825780726117
20,0.19,0.13626638152902013,0.12234530073690872,0.95,0.8842877380373215,0.48626864428594463,0.98,0.8144373018518549,0.44942255354137006,0.42,0.38029916737906155,0.3604977945364282,0.58,0.5082600914443159,0.49507290058370906
9,0.46,0.45399602423663477,0.4205462708677795,0.32,0.3019639343022279,0.26016667862221543,0.15,0.13025761802261393,0.08069860441336442,0.31,0.23268226032316275,0.18828580381249654,0.81,0.7814905662695737,0.6371966516340972
9,0.28,0.20550424195386613,0.18783856795763126,0.23,0.1659160525579556,0.16285880607468328,0.1,0.09296646001901257,0.05690077138059817,0.95,0.9094309100580231,0.8038895798088745,0.84,0.6011957559548069,0.48954027687304025
10,0.97,0.9662843728611004,0.6335971428277865,0.95,0.786763253771839,0.587202222948453,0.12,0.11379816135946604,0.08742807395174254,0.02,0.016940310828139536,0.009507143171582036,0.45,0.3212482627700562,0.3164704136330714
13,0.7,0.6014893208514573,0.43201011286508095,0.94,0.6950448239515116,0.5445577919938388,0.24,0.16991745541759412,0.09001721749691692,0.31,0.29286850354082894,0.25511796187815633,0.89,0.8835500112177149,0.6350730406828919
12,0.23,0.17600792222776482,0.10354640725129667,0.95,0.8423366560806188,0.6499944888577491,0.43,0.3033995709752016,0.16933245344666434,0.78,0.5945257255017097,0.372077244672414,0.58,0.5174778151707282,0.3126090589212645
11,0.3,0.2585002209559925,0.23329067672901044,0.4,0.3608143149599736,0.3047024352348563,0.2,0.14596530713240485,0.09834220066607584,0.65,0.5184099488879408,0.3873515820468424,0.73,0.5352535456057481,0.4781454883938129
4,0.48,0.4656545320142967,0.2688978399703775,0.95,0.7359541364404886,0.4137137297996961,0.77,0.673633318904324,0.578097037593182,0.44,0.39675690997880597,0.236854612073353,0.35,0.33302011963656264,0.20669998509144943
18,0.93,0.7832353339320426,0.6105402470857216,0.75,0.6487729231385762,0.5110243341413576,0.76,0.653218464564731,0.5526538392047455,0.43,0.38460479238686635,0.26867719581416477,0.2,0.15466633893504309,0.141099913282061
13,0.48,0.4071373407255579,0.3249851711806935,0.28,0.24041961507652487,0.2155361077999196,0.52,0.5199007840335637,0.3859223350551516,0.09,0.06575026887669815,0.06219396880710433,0.58,0.532059771208791,0.31035717638184657
9,0.9,0.8199591115091014,0.5683868523151372,0.21,0.17876385443482695,0.11482973829901465,0.57,0.5330675578594073,0.3515500614534437,0.91,0.8045437571034062,0.8020805467926381,0.08,0.07412513323273294,0.04913807894458549
19,0.49,0.4264779866555512,0.30047168521691336,0.97,0.7319716245589802,0.45318886844786055,0.88,0.7099051196015046,0.6967583275076309,0.07,0.054582679796151105,0.03571882603673922,0.11,0.10411397874195918,0.06939205312574645
8,0.61,0.5075724332967954,0.43214025405918444,0.37,0.32780288608542174,0.3261300055205867,0.58,0.4261492761413418,0.22714907593738953,0.05,0.045560802870224446,0.03654781991768262,0.37,0.26664417787043876,0.2141800550296113
14,0.07,0.060074157729875594,0.05348013753440642,0.39,0.332064562628526,0.28841360722704545,0.1,0.09685380903952301,0.05374207361032588,0.3,0.27247153024419,0.26560775211647525,0.49,0.4380387531050207,0.4093521545093579
5,0.71,0.619100952275347,0.4324268965315226,0.69,0.5906544596332419,0.5006894533321291,0.15,0.14562595634992376,0.12854260294016,0.43,0.40153820404114465,0.2026402512355947,0.27,0.21873149837147582,0.15418849735270163
17,0.25,0.1865973402194995,0.11665111507751422,0.01,0.009645513603269765,0.008035956814030756,0.81,0.6396323699284913,0.47132020691004095,0.68,0.5451773359809108,0.3147470394908506,0.16,0.15198479896614311,0.14965866027316466
19,0.4,0.31576082680192297,0.19714804997025973,0.04,0.03019222530799961,0.017206668521411183,0.91,0.8074785102814411,0.7640578341894104,0.38,0.3213282665885906,0.2913592995211889,0.42,0.30139290548473485,0.2502536778802348
17,0.07,0.051739803689276075,0.046801403249546174,0.1,0.09840981899384296,0.06742519795099904,0.19,0.14605173997641874,0.13765700885362095,0.06,0.04404190569896236,0.028516651261971383,0.76,0.7205403481449547,0.684728082923634
6,0.09,0.07889564917169911,0.06357726018150218,0.25,0.1878941934589068,0.10120373660371436,0.54,0.4103752771630952,0.36104030766474127,0.45,0.40055704031043227,0.2706038453144645,0.91,0.8991898788288016,0.8117568082945286
16,0.4,0.2997236122752829,0.2029998298783863,0.67,0.574884929617851,0.571587134999548,0.84,0.8177590699709307,0.5413670560699182,0.28,0.24514960032573516,0.2443101757206784,0.1,0.07486679832281597,0.05523986160049443
13,0.54,0.40015776297702366,0.3647962155008737,0.27,0.21946976766538995,0.15536817358424676,0.65,0.5429598788728223,0.32085966633518964,0.96,0.8799792408216011,0.8304056437001759,0.79,0.6180725689016833,0.5348483334438978
7,1.0,0.9481741429600029,0.7399027003778168,0.12,0.0892383585339513,0.06645498637952638,0.57,0.47126215376606506,0.29110579093334504,0.21,0.18705468799338593,0.10724925007959335,0.93,0.891709434864576,0.8754904950062321
20,0.43,0.4281087740483942,0.4201668026521089,0.29,0.21829216024977693,0.1348802465203207,0.06,0.048283579108489676,0.031548258767969274,0.67,0.5118381589727108,0.4658734263921769,0.01,0.007180005551896064,0.0049971592563889285
14,0.29,0.23829580492180527,0.18019193774461267,0.73,0.5175206707631774,0.2935443302781711,0.83,0.7658987873012157,0.5306555104977504,0.42,0.3770750771468737,0.2589498801283133,0.69,0.6393236010550032,0.4018461522340886
8,0.31,0.2809585448162736,0.17395224345183363,0.81,0.6314764616045194,0.42749864418466804,0.19,0.15641336936985417,0.14081982958851008,0.12,0.09881266630855043,0.04961768682510912,0.27,0.22105585870072458,0.17809989288858688
8,0.75,0.598033361608425,0.3852759655421797,0.9,0.690958898021853,0.5061215302033703,0.8,0.7929183460032415,0.4017113778056309,0.36,0.34351672872706907,0.19648187875006556,0.22,0.20374568851311625,0.17562529084622786
12,0.48,0.38568756644236507,0.20095747559766616,0.81,0.5770789288244689,0.4351878024480935,0.66,0.6074287830478592,0.5584350067109269,0.66,0.5815852389856482,0.5362809570458252,0.06,0.04559009392139471,0.03624522749674395
6,0.64,0.4534970615375088,0.30588237379685784,0.52,0.5076299523231775,0.31759861660780003,0.16,0.14665572181685735,0.09960358905778942,0.11,0.10072581434989208,0.09971140741198231,0.65,0.5179529599581396,0.33914893685911807
5,0.86,0.7255621269784881,0.7194976870338783,0.27,0.2652591866595407,0.21778062645280194,0.13,0.09308553171156365,0.060680787384381575,0.91,0.8896423509080197,0.8307161425918665,0.7,0.5455305665671161,0.363359947731396
1,0.33,0.24805516962422397,0.2179941812815664,0.3,0.2293636557924764,0.19723736892639288,0.63,0.48529350855387066,0.38490188339355236,0.32,0.28521275721697736,0.17339514195786715,0.61,0.5173520926682912,0.41550065891716936
19,0.4,0.3758664238219825,0.20398007796042986,0.25,0.23524834306723008,0.17346809164176,0.39,0.3447046560414918,0.24491636338316813,0.8,0.62123635251554,0.3324916139851572,0.31,0.3016011920183621,0.27012459798859023
